Name,BACL,BBYS,BCAL,BCIN,BCON,BDEW,BELL,BGAL,BGLO,BHYA,BNAR,BPAE,BPOR,BSIN,BSQU,BTUL,SCEP
OG0001459,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OG0001460,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OG0001461,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OG0001462,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OG0001463,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OG0001464,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OG0001465,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OG0001466,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OG0001467,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OG0001468,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OG0001469,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OG0001470,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OG0001471,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OG0001472,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OG0001473,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OG0001474,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OG0001475,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OG0001476,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OG0001477,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OG0001478,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OG0001479,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OG0001480,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OG0001481,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OG0001482,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OG0001483,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OG0001484,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OG0001485,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OG0001486,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OG0001487,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OG0001488,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OG0001489,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OG0001490,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OG0001491,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OG0001492,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OG0001493,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OG0001494,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OG0001495,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OG0001496,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OG0001497,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OG0001498,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OG0001499,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OG0001500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OG0001501,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OG0001502,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OG0001503,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OG0001504,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OG0001505,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OG0001506,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OG0001507,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OG0001508,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OG0001509,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OG0001510,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OG0001511,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OG0001512,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OG0001513,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OG0001514,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OG0001515,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OG0001516,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OG0001517,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OG0001518,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OG0001519,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OG0001520,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OG0001521,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OG0001522,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OG0001523,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OG0001524,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OG0001525,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OG0001526,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OG0001527,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OG0001528,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OG0001529,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OG0001530,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OG0001531,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OG0001532,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OG0001533,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OG0001534,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OG0001535,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OG0001536,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OG0001537,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OG0001538,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OG0001539,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OG0001540,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OG0001541,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OG0001542,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OG0001543,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OG0001544,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OG0001545,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OG0001546,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OG0001547,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OG0001548,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OG0001549,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OG0001550,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OG0001551,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OG0001552,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OG0001553,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OG0001554,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OG0001555,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OG0001556,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OG0001557,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OG0001558,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OG0001559,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OG0001560,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OG0001561,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OG0001562,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OG0001563,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OG0001564,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OG0001565,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OG0001566,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OG0001567,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OG0001568,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OG0001569,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OG0001570,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OG0001571,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OG0001572,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OG0001573,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OG0001574,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OG0001575,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OG0001576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OG0001577,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OG0001578,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OG0001579,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OG0001580,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OG0001581,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OG0001582,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OG0001583,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OG0001584,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OG0001585,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OG0001586,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OG0001587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OG0001588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OG0001589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OG0001590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OG0001591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OG0001592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OG0001593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OG0001594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OG0001595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OG0001596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OG0001597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OG0001598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OG0001599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OG0001600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OG0001601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OG0001602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OG0001603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OG0001604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OG0001605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OG0001606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OG0001607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OG0001608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OG0001609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OG0001610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OG0001611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OG0001612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OG0001613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OG0001614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OG0001615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OG0001616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OG0001617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OG0001618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OG0001619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OG0001620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OG0001621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OG0001622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OG0001623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OG0001624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OG0001625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OG0001626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OG0001627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
